Year Month Day Hour Minute Second VelocityX VelocityY Level StdError1 StdError2 StdError3 SNR1 SNR2 SNR3 SignalAmp1 SignalAmp2 SignalAmp3 Noise1 Noise2 Noise3 IceDetection Heading Pitch Roll StdDevHeading StdDevPitch StdDevRoll Temperature Pressure StdDevPressure Voltage CellBegin CellEnd Speed Direction Area Flow 
2015 12 10 19 44 46    42.1    -1.7   1.034   0.3   0.1   0.0  30.5  28.0   0.0 106 101   0  35  36  24   0  270.8   2.8  -2.4  0.0  0.0  0.0  23.48     1.1709    0.003  12.6   1.5 120.0   42.13    92.3      -1.0000       0.0000
2015 12 10 19 49 46    49.9    -2.2   1.035   0.3   0.1   0.0  31.4  28.0   0.0 108 101   0  35  36  24   0  270.8   2.8  -2.4  0.0  0.0  0.0  23.48     1.1725    0.002  12.6   1.5 120.0   49.95    92.5      -1.0000       0.0000
2015 12 10 19 54 46    57.1     1.2   1.035   0.3   0.1   0.0  31.4  28.8   0.0 108 103   0  35  36  24   0  270.8   2.8  -2.4  0.0  0.0  0.0  23.47     1.1737    0.002  12.6   1.5 120.0   57.11    88.8      -1.0000       0.0000
2015 12 10 19 59 46    65.6     4.3   1.034   0.3   0.1   0.0  31.8  30.1   0.0 110 104   0  36  34  23   0  270.8   2.8  -2.4  0.0  0.0  0.0  23.47     1.1733    0.002  12.6   1.5 120.0   65.74    86.2      -1.0000       0.0000
2015 12 10 20 04 46    64.9     3.9   1.033   0.2   0.0   0.0  32.3  29.7   0.0 110 105   0  35  36  24   0  270.8   2.8  -2.4  0.0  0.0  0.0  23.46     1.1733    0.002  12.4   1.5 120.0   65.02    86.6      -1.0000       0.0000
2015 12 10 20 09 46    62.6     4.5   1.033   0.3   0.1   0.0  31.4  29.2   0.0 108 104   0  35  36  24   0  270.8   2.8  -2.4  0.0  0.0  0.0  23.47     1.1741    0.002  12.4   1.5 120.0   62.76    85.9      -1.0000       0.0000
2015 12 10 20 14 46    66.1     5.8   1.034   0.3   0.1   0.0  31.8  29.7   0.0 109 105   0  35  36  23   0  270.7   2.8  -2.4  0.0  0.0  0.0  23.46     1.1749    0.003  12.4   1.5 120.0   66.35    85.0      -1.0000       0.0000
2015 12 10 20 19 46    76.6     9.4   1.033   0.3   0.1   0.0  32.3  30.5   0.0 109 105   0  34  34  24   0  270.7   2.8  -2.4  0.0  0.0  0.0  23.45     1.1729    0.003  12.4   1.5 120.0   77.17    83.0      -1.0000       0.0000
2015 12 10 20 24 46    75.9     9.6   1.034   0.3   0.1   0.0  31.8  30.5   0.0 109 105   0  35  34  24   0  270.8   2.8  -2.4  0.0  0.0  0.0  23.45     1.1749    0.003  12.4   1.5 120.0   76.50    82.8      -1.0000       0.0000
2015 12 10 20 29 46    74.4     9.0   1.034   0.3   0.1   0.0  31.8  30.5   0.0 108 105   0  34  34  24   0  270.8   2.8  -2.4  0.0  0.0  0.0  23.45     1.1745    0.002  12.4   1.5 120.0   74.94    83.1      -1.0000       0.0000
2015 12 10 20 34 46    77.4     9.7   1.034   0.3   0.1   0.0  30.5  30.1   0.0 108 104   0  37  34  23   0  270.8   2.8  -2.4  0.0  0.0  0.0  23.45     1.1737    0.002  12.4   1.5 120.0   78.01    82.9      -1.0000       0.0000
2015 12 10 20 39 46    74.3     7.8   1.035   0.3   0.1   0.0  31.4  30.5   0.0 107 105   0  34  34  24   0  270.8   2.8  -2.4  0.0  0.0  0.0  23.44     1.1753    0.003  12.4   1.5 120.0   74.71    84.0      -1.0000       0.0000
2015 12 10 20 44 46    78.0     9.9   1.035   0.3   0.1   0.0  31.4  29.7   0.0 107 104   0  34  35  24   0  270.8   2.8  -2.4  0.0  0.0  0.0  23.44     1.1769    0.003  12.4   1.5 120.0   78.63    82.8      -1.0000       0.0000
2015 12 10 20 49 46    57.9     1.7   1.034   0.3   0.1   0.0  30.1  30.1   0.0 106 104   0  36  34  24   0  270.8   2.8  -2.4  0.0  0.0  0.0  23.44     1.1792    0.002  12.4   1.5 120.0   57.92    88.3      -1.0000       0.0000
2015 12 10 20 54 46    59.1     2.5   1.035   0.3   0.1   0.0  30.5  29.2   0.0 106 103   0  35  35  23   0  270.8   2.8  -2.4  0.0  0.0  0.0  23.44     1.1788    0.002  12.4   1.5 120.0   59.15    87.6      -1.0000       0.0000
