Year Month Day Hour Minute Second VelocityX VelocityY Level StdError1 StdError2 StdError3 SNR1 SNR2 SNR3 SignalAmp1 SignalAmp2 SignalAmp3 Noise1 Noise2 Noise3 IceDetection Heading Pitch Roll StdDevHeading StdDevPitch StdDevRoll Temperature Pressure StdDevPressure Voltage CellBegin CellEnd Speed Direction Area Flow 
2019 08 06 22 04 27    25.4    -3.6   1.102   0.3   0.1   0.0  26.2  21.9   0.0  93  80   0  32  29  29   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.60     1.0920    0.003  12.4   1.5 119.5   25.65    98.1      -1.0000       0.0000
2019 08 06 22 06 27    27.1    -1.7   1.104   0.2   0.0   0.0  26.2  21.9   0.0  93  80   0  32  29  29   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.61     1.0940    0.003  12.4   1.5 119.5   27.15    93.6      -1.0000       0.0000
2019 08 06 22 08 27    28.0    -1.9   1.104   0.2   0.0   0.0  26.2  21.5   0.0  94  80   0  33  30  30   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.61     1.0920    0.003  12.4   1.5 119.5   28.06    93.9      -1.0000       0.0000
2019 08 06 22 10 27    25.5    -3.8   1.102   0.2   0.0   0.0  27.1  21.9   0.0  94  80   0  31  29  29   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.61     1.0909    0.002  12.4   1.5 119.5   25.78    98.5      -1.0000       0.0000
2019 08 06 22 12 27    25.2    -3.8   1.101   0.2   0.0   0.0  26.2  21.9   0.0  94  80   0  33  29  30   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.62     1.0909    0.002  12.4   1.5 119.5   25.48    98.6      -1.0000       0.0000
2019 08 06 22 14 27    24.1    -3.3   1.101   0.2   0.0   0.0  26.7  22.4   0.0  94  81   0  32  29  30   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.62     1.0905    0.003  12.4   1.5 119.5   24.32    97.8      -1.0000       0.0000
2019 08 06 22 16 27    26.9    -1.5   1.098   0.2   0.0   0.0  26.7  21.5   0.0  94  80   0  32  30  29   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.63     1.0913    0.003  12.4   1.5 119.5   26.94    93.2      -1.0000       0.0000
2019 08 06 22 18 27    29.0    -2.7   1.102   0.2   0.0   0.0  26.7  21.9   0.0  94  80   0  32  29  30   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.63     1.0901    0.002  12.4   1.5 119.5   29.13    95.3      -1.0000       0.0000
2019 08 06 22 20 27    24.1    -3.3   1.100   0.2   0.0   0.0  26.2  21.9   0.0  94  80   0  33  29  30   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.63     1.0897    0.002  12.4   1.5 119.5   24.32    97.8      -1.0000       0.0000
2019 08 06 22 22 27    27.3    -2.6   1.102   0.2   0.0   0.0  26.7  21.5   0.0  94  80   0  32  30  30   0  254.6   2.4  -2.0  0.0  0.0  0.0  12.63     1.0897    0.003  12.4   1.5 119.5   27.42    95.4      -1.0000       0.0000
2019 08 06 22 24 27    25.6    -3.9   1.100   0.2   0.0   0.0  26.7  21.9   0.0  94  80   0  32  29  29   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.64     1.0889    0.003  12.4   1.5 119.5   25.90    98.7      -1.0000       0.0000
2019 08 06 22 26 27    26.1    -3.1   1.099   0.2   0.0   0.0  26.7  21.9   0.0  94  80   0  32  29  29   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.64     1.0885    0.002  12.4   1.5 119.5   26.28    96.8      -1.0000       0.0000
2019 08 06 22 28 27    25.8    -2.5   1.101   0.2   0.0   0.0  26.2  21.9   0.0  94  80   0  33  29  29   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.64     1.0885    0.002  12.4   1.5 119.5   25.92    95.5      -1.0000       0.0000
2019 08 06 22 30 27    26.1    -2.8   1.100   0.2   0.0   0.0  26.7  21.9   0.0  94  80   0  32  29  29   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.65     1.0877    0.003  12.4   1.5 119.5   26.25    96.1      -1.0000       0.0000
2019 08 06 22 32 27    21.5    -5.5   1.099   0.2   0.0   0.0  26.2  22.4   0.0  93  81   0  32  29  30   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.65     1.0861    0.003  12.4   1.5 119.5   22.19   104.3      -1.0000       0.0000
2019 08 06 22 34 27    24.5    -4.0   1.095   0.2   0.0   0.0  26.7  21.9   0.0  94  81   0  32  30  30   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.65     1.0857    0.003  12.4   1.5 119.5   24.82    99.3      -1.0000       0.0000
2019 08 06 22 36 27    22.2    -4.5   1.098   0.2   0.0   0.0  26.2  22.4   0.0  94  81   0  33  29  29   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.65     1.0845    0.003  12.4   1.5 119.5   22.65   101.5      -1.0000       0.0000
2019 08 06 22 38 27    22.7    -4.4   1.097   0.2   0.0   0.0  25.8  21.5   0.0  93  80   0  33  30  29   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.65     1.0837    0.002  12.4   1.5 119.5   23.12   101.0      -1.0000       0.0000
2019 08 06 22 40 27    28.3    -1.5   1.096   0.2   0.0   0.0  26.2  21.9   0.0  94  80   0  33  29  29   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.65     1.0833    0.002  12.4   1.5 119.5   28.34    93.0      -1.0000       0.0000
2019 08 06 22 42 27    26.6    -1.1   1.097   0.2   0.0   0.0  27.1  21.9   0.0  95  81   0  32  30  30   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.66     1.0833    0.002  12.4   1.5 119.5   26.62    92.4      -1.0000       0.0000
2019 08 06 22 44 27    22.7    -5.3   1.096   0.2   0.0   0.0  26.7  22.4   0.0  94  81   0  32  29  29   0  254.5   2.8  -2.0  0.0  0.0  0.0  12.66     1.0830    0.002  12.4   1.5 119.5   23.31   103.1      -1.0000       0.0000
2019 08 06 22 46 27    26.5    -2.1   1.095   0.2   0.0   0.0  26.7  21.9   0.0  94  80   0  32  29  29   0  254.4   2.4  -2.0  0.0  0.0  0.0  12.67     1.0822    0.002  12.4   1.5 119.5   26.58    94.5      -1.0000       0.0000
2019 08 06 22 48 27    24.1    -4.2   1.094   0.2   0.0   0.0  26.2  21.9   0.0  94  81   0  33  30  29   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.67     1.0830    0.002  12.4   1.5 119.5   24.46    99.9      -1.0000       0.0000
2019 08 06 22 50 27    25.2    -2.7   1.096   0.3   0.1   0.0  26.2  21.5   0.0  94  80   0  33  30  30   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.68     1.0833    0.002  12.4   1.5 119.5   25.34    96.1      -1.0000       0.0000
2019 08 06 22 52 27    25.9    -4.3   1.094   0.2   0.0   0.0  26.7  21.5   0.0  94  80   0  32  30  30   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.68     1.0830    0.002  12.4   1.5 119.5   26.25    99.4      -1.0000       0.0000
2019 08 06 22 54 27    27.2    -2.9   1.093   0.2   0.0   0.0  26.7  22.4   0.0  94  81   0  32  29  29   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.68     1.0830    0.002  12.4   1.5 119.5   27.35    96.1      -1.0000       0.0000
2019 08 06 22 56 27    27.5    -1.8   1.092   0.2   0.0   0.0  26.2  22.4   0.0  94  81   0  33  29  29   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.68     1.0826    0.002  12.4   1.5 119.5   27.56    93.7      -1.0000       0.0000
2019 08 06 22 58 27    26.2    -3.5   1.093   0.3   0.1   0.0  25.8  21.5   0.0  93  80   0  33  30  29   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.69     1.0818    0.003  12.4   1.5 119.5   26.43    97.6      -1.0000       0.0000
2019 08 06 23 00 27    26.9    -1.2   1.091   0.2   0.0   0.0  25.8  21.5   0.0  92  80   0  32  30  29   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.69     1.0786    0.014  12.4   1.5 119.5   26.93    92.6      -1.0000       0.0000
2019 08 06 23 02 27    20.1    -4.9   1.093   0.2   0.0   0.0  25.8  21.1   0.0  92  79   0  32  30  30   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.69     1.0802    0.003  12.4   1.5 119.5   20.69   103.7      -1.0000       0.0000
2019 08 06 23 04 27    27.3    -2.0   1.088   0.3   0.1   0.0  26.2  21.5   0.0  94  80   0  33  30  29   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.70     1.0806    0.003  12.4   1.5 119.5   27.37    94.2      -1.0000       0.0000
2019 08 06 23 06 27    26.9    -2.8   1.090   0.2   0.0   0.0  26.7  21.9   0.0  94  81   0  32  30  30   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.70     1.0814    0.003  12.4   1.5 119.5   27.05    95.9      -1.0000       0.0000
2019 08 06 23 08 27    22.8    -3.8   1.086   0.2   0.0   0.0  26.2  22.4   0.0  94  81   0  33  29  29   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.71     1.0802    0.003  12.4   1.5 119.5   23.11    99.5      -1.0000       0.0000
2019 08 06 23 10 27    26.1    -3.4   1.085   0.2   0.0   0.0  26.2  21.9   0.0  94  81   0  33  30  30   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.71     1.0786    0.003  12.4   1.5 119.5   26.32    97.4      -1.0000       0.0000
2019 08 06 23 12 27    22.6    -4.0   1.088   0.2   0.0   0.0  25.8  21.9   0.0  93  81   0  33  30  29   0  254.6   2.4  -2.0  0.0  0.0  0.0  12.71     1.0794    0.003  12.4   1.5 119.5   22.95   100.0      -1.0000       0.0000
2019 08 06 23 14 27    24.0    -3.9   1.086   0.3   0.1   0.0  26.7  21.9   0.0  94  81   0  32  30  28   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.71     1.0786    0.003  12.4   1.5 119.5   24.31    99.2      -1.0000       0.0000
2019 08 06 23 16 27    24.7    -3.2   1.088   0.2   0.0   0.0  26.7  22.4   0.0  94  82   0  32  30  29   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.71     1.0794    0.003  12.4   1.5 119.5   24.91    97.4      -1.0000       0.0000
2019 08 06 23 18 27    23.4    -3.8   1.087   0.2   0.0   0.0  26.7  22.4   0.0  94  81   0  32  29  29   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.72     1.0802    0.003  12.4   1.5 119.5   23.71    99.2      -1.0000       0.0000
2019 08 06 23 20 27    24.3    -4.7   1.087   0.2   0.0   0.0  26.7  21.9   0.0  94  81   0  32  30  29   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.72     1.0798    0.003  12.4   1.5 119.5   24.75   100.9      -1.0000       0.0000
2019 08 06 23 22 27    22.7    -4.1   1.087   0.2   0.0   0.0  26.2  22.4   0.0  94  81   0  33  29  30   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.72     1.0782    0.004  12.4   1.5 119.5   23.07   100.2      -1.0000       0.0000
2019 08 06 23 24 27    25.8    -3.6   1.087   0.3   0.1   0.0  26.2  21.9   0.0  94  81   0  33  30  29   0  254.6   2.4  -2.0  0.0  0.0  0.0  12.73     1.0790    0.003  12.4   1.5 119.5   26.05    97.9      -1.0000       0.0000
2019 08 06 23 26 27    30.2    -1.0   1.088   0.2   0.0   0.0  26.2  21.5   0.0  94  80   0  33  30  29   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.73     1.0794    0.003  12.4   1.5 119.5   30.22    91.9      -1.0000       0.0000
2019 08 06 23 28 27    26.8    -3.2   1.087   0.2   0.0   0.0  26.7  21.9   0.0  94  81   0  32  30  29   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.74     1.0802    0.003  12.4   1.5 119.5   26.99    96.8      -1.0000       0.0000
2019 08 06 23 30 27    25.9    -3.6   1.085   0.2   0.0   0.0  27.1  21.9   0.0  95  81   0  32  30  29   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.74     1.0790    0.004  12.4   1.5 119.5   26.15    97.9      -1.0000       0.0000
2019 08 06 23 32 27    24.4    -4.2   1.085   0.2   0.0   0.0  26.7  21.9   0.0  94  81   0  32  30  29   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.74     1.0794    0.003  12.4   1.5 119.5   24.76    99.8      -1.0000       0.0000
2019 08 06 23 34 27    28.9    -1.0   1.085   0.2   0.0   0.0  26.7  21.9   0.0  94  81   0  32  30  29   0  254.6   2.4  -2.0  0.0  0.0  0.0  12.76     1.0782    0.003  12.4   1.5 119.5   28.92    92.0      -1.0000       0.0000
2019 08 06 23 36 27    25.5    -3.7   1.079   0.2   0.0   0.0  26.7  22.4   0.0  94  81   0  32  29  29   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.75     1.0778    0.003  12.4   1.5 119.5   25.77    98.3      -1.0000       0.0000
2019 08 06 23 38 27    25.1    -4.0   1.083   0.3   0.1   0.0  26.2  22.4   0.0  94  81   0  33  29  30   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.76     1.0786    0.003  12.4   1.5 119.5   25.42    99.1      -1.0000       0.0000
2019 08 06 23 40 27    25.9    -3.3   1.082   0.2   0.0   0.0  26.7  21.9   0.0  94  81   0  32  30  29   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.76     1.0786    0.003  12.4   1.5 119.5   26.11    97.3      -1.0000       0.0000
2019 08 06 23 42 27    25.4    -2.6   1.084   0.2   0.0   0.0  26.7  22.4   0.0  94  81   0  32  29  30   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.76     1.0766    0.003  12.4   1.5 119.5   25.53    95.8      -1.0000       0.0000
2019 08 06 23 44 27    27.3    -2.9   1.082   0.2   0.0   0.0  26.7  21.9   0.0  94  81   0  32  30  30   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.76     1.0762    0.002  12.4   1.5 119.5   27.45    96.1      -1.0000       0.0000
2019 08 06 23 46 27    28.2    -2.8   1.082   0.2   0.0   0.0  26.7  21.9   0.0  94  81   0  32  30  29   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.77     1.0762    0.002  12.4   1.5 119.5   28.34    95.7      -1.0000       0.0000
2019 08 06 23 48 27    26.8    -3.4   1.082   0.2   0.0   0.0  26.7  21.9   0.0  94  80   0  32  29  29   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.77     1.0762    0.002  12.4   1.5 119.5   27.01    97.2      -1.0000       0.0000
2019 08 06 23 50 27    26.9    -2.8   1.081   0.2   0.0   0.0  26.2  22.4   0.0  94  81   0  33  29  29   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.77     1.0758    0.002  12.4   1.5 119.5   27.05    95.9      -1.0000       0.0000
2019 08 06 23 52 27    28.2    -2.3   1.082   0.2   0.0   0.0  26.7  21.9   0.0  94  80   0  32  29  30   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.78     1.0746    0.003  12.4   1.5 119.5   28.29    94.7      -1.0000       0.0000
2019 08 06 23 54 27    24.1    -4.9   1.081   0.3   0.1   0.0  26.7  22.4   0.0  94  81   0  32  29  29   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.78     1.0754    0.002  12.4   1.5 119.5   24.59   101.5      -1.0000       0.0000
2019 08 06 23 56 27    27.8    -1.5   1.082   0.2   0.0   0.0  26.2  22.4   0.0  93  81   0  32  29  30   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.79     1.0762    0.002  12.4   1.5 119.5   27.84    93.1      -1.0000       0.0000
2019 08 06 23 58 27    25.9    -3.5   1.079   0.2   0.0   0.0  26.7  22.4   0.0  94  81   0  32  29  30   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.79     1.0758    0.002  12.4   1.5 119.5   26.14    97.7      -1.0000       0.0000
2019 08 07 00 00 27    26.3    -3.6   1.081   0.2   0.0   0.0  26.2  21.9   0.0  94  81   0  33  30  30   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.79     1.0750    0.003  12.4   1.5 119.5   26.55    97.8      -1.0000       0.0000
2019 08 07 00 02 27    26.3    -3.8   1.080   0.3   0.1   0.0  26.7  21.9   0.0  94  81   0  32  30  29   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.79     1.0731    0.003  12.4   1.5 119.5   26.57    98.2      -1.0000       0.0000
2019 08 07 00 04 27    27.1    -3.1   1.079   0.3   0.1   0.0  26.7  21.9   0.0  94  81   0  32  30  31   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.79     1.0719    0.003  12.4   1.5 119.5   27.28    96.5      -1.0000       0.0000
2019 08 07 00 06 27    25.7    -3.1   1.079   0.3   0.1   0.0  26.7  21.9   0.0  94  81   0  32  30  29   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.79     1.0715    0.002  12.4   1.5 119.5   25.89    96.9      -1.0000       0.0000
2019 08 07 00 08 27    27.6    -2.9   1.079   0.2   0.0   0.0  26.2  21.5   0.0  94  80   0  33  30  29   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.80     1.0715    0.003  12.4   1.5 119.5   27.75    96.0      -1.0000       0.0000
2019 08 07 00 10 27    25.8    -4.0   1.078   0.2   0.0   0.0  26.2  21.9   0.0  94  81   0  33  30  30   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.80     1.0719    0.002  12.4   1.5 119.5   26.11    98.8      -1.0000       0.0000
2019 08 07 00 12 27    25.4    -3.8   1.079   0.3   0.1   0.0  26.7  22.4   0.0  94  81   0  32  29  26   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.81     1.0719    0.002  12.4   1.5 119.5   25.68    98.5      -1.0000       0.0000
2019 08 07 00 14 27    26.5    -2.6   1.078   0.2   0.0   0.0  26.2  21.9   0.0  94  81   0  33  30  26   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.81     1.0707    0.002  12.4   1.5 119.5   26.63    95.6      -1.0000       0.0000
2019 08 07 00 16 27    25.2    -4.5   1.078   0.2   0.0   0.0  26.7  22.4   0.0  94  81   0  32  29  26   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.81     1.0703    0.002  12.4   1.5 119.5   25.60   100.1      -1.0000       0.0000
2019 08 07 00 18 27    22.2    -5.1   1.079   0.2   0.0   0.0  26.7  22.4   0.0  94  81   0  32  29  26   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.82     1.0703    0.001  12.4   1.5 119.5   22.78   102.9      -1.0000       0.0000
2019 08 07 00 20 27    26.2    -4.3   1.079   0.2   0.0   0.0  26.7  22.4   0.0  94  81   0  32  29  25   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.82     1.0695    0.002  12.4   1.5 119.5   26.55    99.3      -1.0000       0.0000
2019 08 07 00 22 27    28.2    -2.1   1.077   0.2   0.0   0.0  26.2  21.5   0.0  94  80   0  33  30  26   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.82     1.0687    0.003  12.4   1.5 119.5   28.28    94.3      -1.0000       0.0000
2019 08 07 00 24 27    28.4    -2.5   1.077   0.2   0.0   0.0  26.2  21.9   0.0  94  80   0  33  29  26   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.83     1.0687    0.003  12.4   1.5 119.5   28.51    95.0      -1.0000       0.0000
2019 08 07 00 26 27    29.7    -2.0   1.077   0.2   0.0   0.0  26.2  21.5   0.0  94  80   0  33  30  26   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.83     1.0683    0.003  12.4   1.5 119.5   29.77    93.9      -1.0000       0.0000
2019 08 07 00 28 27    27.7    -3.1   1.076   0.2   0.0   0.0  27.1  21.9   0.0  94  80   0  31  29  26   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.82     1.0659    0.003  12.4   1.5 119.5   27.87    96.4      -1.0000       0.0000
2019 08 07 00 30 27    29.8    -1.4   1.076   0.2   0.0   0.0  26.7  22.4   0.0  94  81   0  32  29  27   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.83     1.0663    0.003  12.4   1.5 119.5   29.83    92.7      -1.0000       0.0000
2019 08 07 00 32 27    28.9    -2.5   1.077   0.2   0.0   0.0  26.2  21.9   0.0  94  81   0  33  30  26   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.83     1.0683    0.003  12.4   1.5 119.5   29.01    94.9      -1.0000       0.0000
2019 08 07 00 34 27    27.1    -2.7   1.079   0.2   0.0   0.0  26.7  21.9   0.0  94  81   0  32  30  26   0  254.6   2.4  -2.0  0.0  0.0  0.0  12.84     1.0663    0.003  12.4   1.5 119.5   27.23    95.7      -1.0000       0.0000
2019 08 07 00 36 27    25.5    -4.0   1.076   0.2   0.0   0.0  26.2  22.4   0.0  94  81   0  33  29  26   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.84     1.0663    0.003  12.4   1.5 119.5   25.81    98.9      -1.0000       0.0000
2019 08 07 00 38 27    27.9    -2.7   1.076   0.2   0.0   0.0  26.7  21.5   0.0  94  80   0  32  30  27   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.84     1.0667    0.003  12.4   1.5 119.5   28.03    95.5      -1.0000       0.0000
2019 08 07 00 40 27    25.7    -3.8   1.072   0.2   0.0   0.0  26.7  22.4   0.0  94  81   0  32  29  26   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.85     1.0671    0.003  12.4   1.5 119.5   25.98    98.4      -1.0000       0.0000
2019 08 07 00 42 27    26.2    -2.9   1.077   0.2   0.0   0.0  26.7  21.9   0.0  94  81   0  32  30  27   0  254.6   2.4  -2.0  0.0  0.0  0.0  12.85     1.0663    0.003  12.4   1.5 119.5   26.36    96.3      -1.0000       0.0000
2019 08 07 00 44 27    25.8    -2.7   1.077   0.2   0.0   0.0  26.7  21.5   0.0  94  80   0  32  30  27   0  254.4   2.4  -2.0  0.0  0.0  0.0  12.86     1.0656    0.002  12.4   1.5 119.5   25.94    96.0      -1.0000       0.0000
2019 08 07 00 46 27    25.4    -3.3   1.077   0.2   0.0   0.0  26.7  21.9   0.0  94  81   0  32  30  26   0  254.6   2.4  -2.0  0.0  0.0  0.0  12.86     1.0659    0.003  12.4   1.5 119.5   25.61    97.4      -1.0000       0.0000
2019 08 07 00 48 27    26.9    -3.1   1.077   0.2   0.0   0.0  26.7  22.4   0.0  94  81   0  32  29  26   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.86     1.0656    0.003  12.4   1.5 119.5   27.08    96.6      -1.0000       0.0000
2019 08 07 00 50 27    26.0    -2.5   1.074   0.2   0.0   0.0  26.7  21.9   0.0  94  81   0  32  30  25   0  254.6   2.4  -2.0  0.0  0.0  0.0  12.86     1.0652    0.002  12.4   1.5 119.5   26.12    95.5      -1.0000       0.0000
2019 08 07 00 52 27    26.4    -2.3   1.076   0.3   0.1   0.0  26.7  22.4   0.0  94  81   0  32  29  26   0  254.6   2.4  -2.0  0.0  0.0  0.0  12.87     1.0659    0.003  12.4   1.5 119.5   26.50    95.0      -1.0000       0.0000
2019 08 07 00 54 27    25.0    -3.6   1.077   0.2   0.0   0.0  26.7  21.9   0.0  94  81   0  32  30  27   0  254.6   2.4  -2.0  0.0  0.0  0.0  12.87     1.0652    0.002  12.4   1.5 119.5   25.26    98.2      -1.0000       0.0000
2019 08 07 00 56 27    26.1    -2.7   1.075   0.2   0.0   0.0  26.7  21.9   0.0  94  81   0  32  30  26   0  254.6   2.4  -2.0  0.0  0.0  0.0  12.87     1.0652    0.002  12.4   1.5 119.5   26.24    95.9      -1.0000       0.0000
2019 08 07 00 58 27    26.6    -1.2   1.075   0.2   0.0   0.0  26.2  21.9   0.0  94  81   0  33  30  26   0  254.5   2.8  -2.0  0.0  0.0  0.0  12.88     1.0656    0.003  12.4   1.5 119.5   26.63    92.6      -1.0000       0.0000
2019 08 07 01 00 27    23.3    -3.5   1.077   0.2   0.0   0.0  27.1  22.4   0.0  95  82   0  32  30  27   0  254.6   2.4  -2.0  0.0  0.0  0.0  12.88     1.0656    0.002  12.4   1.5 119.5   23.56    98.5      -1.0000       0.0000
2019 08 07 01 02 27    29.5    -1.7   1.076   0.2   0.0   0.0  26.2  21.5   0.0  94  80   0  33  30  26   0  254.6   2.4  -2.0  0.0  0.0  0.0  12.88     1.0656    0.002  12.4   1.5 119.5   29.55    93.3      -1.0000       0.0000
2019 08 07 01 04 27    26.1    -3.1   1.079   0.3   0.1   0.0  26.7  21.9   0.0  94  81   0  32  30  25   0  254.6   2.4  -2.0  0.0  0.0  0.0  12.88     1.0679    0.003  12.4   1.5 119.5   26.28    96.8      -1.0000       0.0000
2019 08 07 01 06 27    26.4    -3.3   1.078   0.3   0.1   0.0  26.2  21.5   0.0  94  80   0  33  30  26   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.88     1.0683    0.003  12.4   1.5 119.5   26.61    97.1      -1.0000       0.0000
2019 08 07 01 08 27    24.7    -4.5   1.073   0.2   0.0   0.0  26.7  21.5   0.0  94  80   0  32  30  26   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.88     1.0632    0.004  12.4   1.5 119.5   25.11   100.3      -1.0000       0.0000
2019 08 07 01 10 27    25.5    -3.2   1.076   0.2   0.0   0.0  26.7  21.9   0.0  94  80   0  32  29  26   0  254.5   2.8  -2.0  0.0  0.0  0.0  12.88     1.0620    0.003  12.4   1.5 119.5   25.70    97.2      -1.0000       0.0000
2019 08 07 01 12 27    24.8    -3.8   1.076   0.2   0.0   0.0  26.7  21.9   0.0  94  81   0  32  30  26   0  254.5   2.8  -2.0  0.0  0.0  0.0  12.89     1.0632    0.003  12.4   1.5 119.5   25.09    98.7      -1.0000       0.0000
2019 08 07 01 14 27    25.5    -3.2   1.075   0.3   0.1   0.0  26.7  22.4   0.0  94  81   0  32  29  27   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.90     1.0648    0.002  12.4   1.5 119.5   25.70    97.2      -1.0000       0.0000
2019 08 07 01 16 27    29.7    -1.6   1.076   0.2   0.0   0.0  26.7  21.5   0.0  94  80   0  32  30  26   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.90     1.0624    0.003  12.4   1.5 119.5   29.74    93.1      -1.0000       0.0000
2019 08 07 01 18 27    28.3    -1.4   1.076   0.2   0.0   0.0  26.7  22.4   0.0  94  81   0  32  29  27   0  254.6   2.8  -2.0  0.0  0.0  0.0  12.90     1.0636    0.003  12.4   1.5 119.5   28.33    92.8      -1.0000       0.0000
2019 08 07 01 20 27    25.8    -3.1   1.078   0.2   0.0   0.0  26.7  21.9   0.0  94  81   0  32  30  26   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.89     1.0667    0.003  12.4   1.5 119.5   25.99    96.9      -1.0000       0.0000
2019 08 07 01 22 27    29.6    -0.5   1.078   0.2   0.0   0.0  26.2  21.9   0.0  94  81   0  33  30  27   0  254.5   2.4  -2.0  0.0  0.0  0.0  12.90     1.0663    0.003  12.4   1.5 119.5   29.60    91.0      -1.0000       0.0000
2019 08 07 01 24 27    29.0    -1.3   1.077   0.2   0.0   0.0  26.7  21.9   0.0  94  81   0  32  30  26   0  254.5   2.8  -2.0  0.0  0.0  0.0  12.90     1.0644    0.004  12.4   1.5 119.5   29.03    92.6      -1.0000       0.0000
2019 08 07 01 26 27    30.1    -1.6   1.070   0.2   0.0   0.0  27.1  24.1   0.0  95  85   0  32  29  26   0  254.5   2.8  -2.0  0.0  0.0  0.0  12.89     1.0596    0.011  12.4   1.5 119.5   30.14    93.0      -1.0000       0.0000
2019 08 07 01 28 27    28.6    -1.6   1.076   0.2   0.0   0.0  22.4  19.4   0.0 107  94   0  55  49  35   0  254.6   2.8  -2.0  0.0  0.0  0.0  12.90     1.0648    0.007  12.4   1.5 119.5   28.64    93.2      -1.0000       0.0000
