Year Month Day Hour Minute Second VelocityX VelocityY Level StdError1 StdError2 StdError3 SNR1 SNR2 SNR3 SignalAmp1 SignalAmp2 SignalAmp3 Noise1 Noise2 Noise3 IceDetection Heading Pitch Roll StdDevHeading StdDevPitch StdDevRoll Temperature Pressure StdDevPressure Voltage CellBegin CellEnd Speed Direction Area Flow 
2015 10 29 19 55 59    69.9    11.3   1.966   0.3   0.1   0.0  37.0  33.5   0.0 119 110   0  33  32  25   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.26     2.1173    0.004  11.8   2.0 119.5   70.81    80.8      -1.0000       0.0000
2015 10 29 20 00 59    70.0    10.7   1.963   0.3   0.1   0.0  37.0  33.1   0.0 118 109   0  32  32  25   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.26     2.1161    0.006  11.8   2.0 119.5   70.81    81.3      -1.0000       0.0000
2015 10 29 20 05 59    71.6    11.7   1.963   0.2   0.0   0.0  36.5  33.5   0.0 118 110   0  33  32  25   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.26     2.1161    0.004  11.8   2.0 119.5   72.55    80.7      -1.0000       0.0000
2015 10 29 20 10 59    68.8    11.1   1.957   0.2   0.0   0.0  37.8  33.5   0.0 120 109   0  32  31  25   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.26     2.1114    0.006  11.8   2.0 119.5   69.69    80.8      -1.0000       0.0000
2015 10 29 20 15 59    68.3    10.4   1.949   0.2   0.1   0.0  36.5  33.5   0.0 118 109   0  33  31  24   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.27     2.1074    0.006  11.8   2.0 119.5   69.09    81.3      -1.0000       0.0000
2015 10 29 20 20 59    69.1    10.5   1.948   0.3   0.1   0.0  36.5  33.1   0.0 117 109   0  32  32  24   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.27     2.1050    0.005  11.8   2.0 119.5   69.89    81.4      -1.0000       0.0000
2015 10 29 20 25 59    68.3    11.2   1.948   0.2   0.0   0.0  37.4  34.0   0.0 119 110   0  32  31  24   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.27     2.1038    0.006  11.8   2.0 119.5   69.21    80.7      -1.0000       0.0000
2015 10 29 20 30 59    69.9    10.8   1.947   0.3   0.1   0.0  37.4  34.0   0.0 119 110   0  32  31  24   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.28     2.1034    0.004  11.8   2.0 119.5   70.73    81.2      -1.0000       0.0000
2015 10 29 20 35 59    69.1    11.2   1.949   0.3   0.1   0.0  37.0  33.5   0.0 118 109   0  32  31  24   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.27     2.1034    0.005  11.8   2.0 119.5   70.00    80.8      -1.0000       0.0000
2015 10 29 20 40 59    70.2    11.0   1.946   0.2   0.1   0.0  36.5  33.5   0.0 118 109   0  33  31  24   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.28     2.1042    0.005  11.8   2.0 119.5   71.06    81.1      -1.0000       0.0000
2015 10 29 20 45 59    68.1    10.6   1.946   0.3   0.1   0.0  37.0  33.1   0.0 118 109   0  32  32  24   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.28     2.1046    0.005  11.8   2.0 119.5   68.92    81.2      -1.0000       0.0000
2015 10 29 20 51 00    66.0     9.4   1.946   0.3   0.1   0.0  37.0  32.7   0.0 118 108   0  32  32  24   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.28     2.1054    0.004  11.8   2.0 119.5   66.67    81.9      -1.0000       0.0000
2015 10 29 20 55 59    68.5    10.6   1.944   0.3   0.1   0.0  37.0  33.5   0.0 118 109   0  32  31  24   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.28     2.1050    0.004  11.8   2.0 119.5   69.32    81.2      -1.0000       0.0000
